review_id,review_text,sentiment_label,sentiment_score,identified_theme(s)
606,Wweeeer,NEGATIVE,0.8910733461380005,['General']
607,Infinx,NEGATIVE,0.904255747795105,['General']
608,Great service,POSITIVE,0.9998434782028198,['General']
609,👍,NEGATIVE,0.6970565915107727,['General']
610,This app is not available on all android versions and some times it is not functional.,NEGATIVE,0.9997187256813048,['User Interface/Experience (UI/UX)']
611,senayt Mesfin,POSITIVE,0.887482225894928,['General']
612,Bad app vety bad.,NEGATIVE,0.9998058676719666,['User Interface/Experience (UI/UX)']
613,Nice,POSITIVE,0.9998552799224854,['General']
614,Abessnya Banke,NEGATIVE,0.9873653054237366,['General']
615,"The most useless app, I never expected such an irrelevant app from BOA. big shame!",NEGATIVE,0.9997209906578064,['User Interface/Experience (UI/UX)']
616,Okay,POSITIVE,0.9997709393501282,['General']
617,Professional on banking app,POSITIVE,0.9616296291351318,['User Interface/Experience (UI/UX)']
618,Has some nice interface but always freezes or slow to load .App developers please fix this issue.,NEGATIVE,0.993607759475708,['Transaction Issues']
619,አይሰራም አስተካክሉት,NEGATIVE,0.7850590348243713,['General']
620,Please try another because this app doesn't feet the need of this generation,NEGATIVE,0.9962698221206664,['User Interface/Experience (UI/UX)']
621,Good,POSITIVE,0.999816119670868,['General']
622,Fast transfer,POSITIVE,0.9989985823631288,['Transaction Issues']
623,"What's up I can't log in, what's wrong",NEGATIVE,0.9989662170410156,['General']
624,Amrumehamed,POSITIVE,0.6924042105674744,['General']
625,Good,POSITIVE,0.999816119670868,['General']
626,"Nice to meet you my proud bank in Ethiopia.. I'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? I'm working a lot of international money.But i can't get direct in Ethiopia because of don't knowing the legal ways of getting money in Ethiopia please can I get and direct deposit with BoA please 🙏🙏🙏?",POSITIVE,0.9683735966682434,['Transaction Issues']
627,Very good,POSITIVE,0.9998520612716676,['General']
628,ደደገነሐ,NEGATIVE,0.6970565915107727,['General']
629,"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",NEGATIVE,0.9995194673538208,"['Transaction Issues', 'User Interface/Experience (UI/UX)']"
630,A painfully slow banking app service. Please don't make it your choice!,NEGATIVE,0.999660849571228,"['Transaction Issues', 'User Interface/Experience (UI/UX)']"
631,Good App,POSITIVE,0.9998493194580078,['User Interface/Experience (UI/UX)']
632,Best app to me,POSITIVE,0.997821807861328,['User Interface/Experience (UI/UX)']
633,BOA,NEGATIVE,0.7410542368888855,['General']
634,Abdulkadir,POSITIVE,0.981449544429779,['General']
635,Bad,NEGATIVE,0.999782383441925,['General']
636,If it is possible I would gove0 star,NEGATIVE,0.9928192496299744,['General']
637,Nise mobile bankig,NEGATIVE,0.9858755469322203,['General']
638,Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,NEGATIVE,0.9532790780067444,"['Transaction Issues', 'User Interface/Experience (UI/UX)']"
639,Ok,POSITIVE,0.9997851252555848,['General']
640,Just make it work please🤣 this is embarrassing for a bank of your size,NEGATIVE,0.999284327030182,['General']
641,Update to the simplest way it requires the developer option on and off why this is,NEGATIVE,0.998016357421875,"['User Interface/Experience (UI/UX)', 'Features/Functionality Requests']"
642,"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",NEGATIVE,0.9964292645454408,"['Transaction Issues', 'User Interface/Experience (UI/UX)', 'Features/Functionality Requests']"
643,I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,NEGATIVE,0.6597372889518738,['Transaction Issues']
644,Good,POSITIVE,0.999816119670868,['General']
645,Worest app,NEGATIVE,0.7789772152900696,['User Interface/Experience (UI/UX)']
646,The worest app ever,POSITIVE,0.9535900950431824,['User Interface/Experience (UI/UX)']
647,አሪፍ ነው በርቱልን,NEGATIVE,0.8337252736091614,['General']
648,Wwwerrr,NEGATIVE,0.8502515554428101,['General']
649,ጀማል ውቀቱ,NEGATIVE,0.7850590348243713,['General']
650,Great For Financial company,POSITIVE,0.9998703002929688,['General']
651,Very easy to use,POSITIVE,0.999142289161682,['General']
652,The App's crash always.. Error.....,NEGATIVE,0.9996880292892456,['User Interface/Experience (UI/UX)']
653,This app is incredibly frustrating to use. It’s filled with issues that make it difficult to navigate and complete tasks efficiently. I’ve never encountered such a poorly designed banking application before. It needs significant improvements to enhance user experience. It deserves a vey low rating.,NEGATIVE,0.998582124710083,['User Interface/Experience (UI/UX)']
654,nice,POSITIVE,0.9998552799224854,['General']
655,Great UI and seamless UX. I love it!!,POSITIVE,0.9998557567596436,['User Interface/Experience (UI/UX)']
656,That's too good application but try to add more alternatives and futures or possibilitys for your customers,NEGATIVE,0.9941336512565612,"['User Interface/Experience (UI/UX)', 'Features/Functionality Requests']"
657,It's easy used to operate program and secured 👍👍,NEGATIVE,0.9652978181838988,['General']
658,I bought a mobile card on this app but I didn't receive it and it took my money and I didn't get my money back.,NEGATIVE,0.9994741082191468,"['Transaction Issues', 'User Interface/Experience (UI/UX)', 'Features/Functionality Requests']"
659,Amazing,POSITIVE,0.999875545501709,['General']
660,Great app with great services,POSITIVE,0.9998226761817932,['User Interface/Experience (UI/UX)']
661,Yes active user,POSITIVE,0.9983929991722108,['General']
662,Shameful,NEGATIVE,0.998016357421875,['General']
663,The worest app ever made i would not recommende for no one,NEGATIVE,0.5611275434494019,['User Interface/Experience (UI/UX)']
664,Good application,POSITIVE,0.999854564666748,['User Interface/Experience (UI/UX)']
665,I like,POSITIVE,0.9998149275779724,['General']
666,Good,POSITIVE,0.999816119670868,['General']
667,"How many hours should I wait after transferring money to telebirr, please do something about the transfer delay issue I need my money when ever.",NEGATIVE,0.9988893866539,['Transaction Issues']
668,"BOA is unreasonably holding and delaying transactions for more than a day, even transactions within the same bank itself. This is a huge gap that I observed in BOA mobile banking. I didn't experience this kind of challenge while having transactions in other banks' mobile banking platforms. After waiting so long, I called your customer support team and the response they gave me was ""it was the system that holds the transaction & will be released on working days"". This is not totally fair.",NEGATIVE,0.9993953704833984,"['Transaction Issues', 'Customer Support/Service']"
669,የእርስዎን ተሞክሮ ይግለጹ (አማራጭ),NEGATIVE,0.8698039650917053,['General']
670,It's not working. It needs a big update. Can't you update the app quickly?,NEGATIVE,0.999777853488922,['User Interface/Experience (UI/UX)']
671,"I am Aimohon Joel , It's can be Good for a Better Conversation in Time 🙂",NEGATIVE,0.9925205707550048,['General']
672,"Better app than most mobile apps, but why do I have to turn off developer option every time I wanna use the app?? It's annoying.",NEGATIVE,0.999325394630432,"['User Interface/Experience (UI/UX)', 'Features/Functionality Requests']"
673,Bes and freindly app,NEGATIVE,0.9136511087417604,['User Interface/Experience (UI/UX)']
674,It doesn't work.,NEGATIVE,0.9997761845588684,['General']
675,"It say ""The request was not successful. please check device connectivity or try again"" why? One of the bank manager told me it is because of my phone's android version which is 9.1 It is ridiculous! Disappointing",NEGATIVE,0.9997968077659608,"['User Interface/Experience (UI/UX)', 'Features/Functionality Requests']"
676,How to download or screenshot of payment receipt...what kinda worst app ever 🤮🤮🤢,NEGATIVE,0.9998114705085754,"['Transaction Issues', 'User Interface/Experience (UI/UX)']"
677,Good,POSITIVE,0.999816119670868,['General']
678,Smart technology,POSITIVE,0.9998468160629272,['General']
679,Yegema app tish🪨,NEGATIVE,0.9501880407333374,['User Interface/Experience (UI/UX)']
680,Ok,POSITIVE,0.9997851252555848,['General']
681,"This is not an appropriate app, i don't know how boa develops this app, i don't expect this much crazy and un confortable app form BOA, I'm soory!!!",NEGATIVE,0.9996864795684814,['User Interface/Experience (UI/UX)']
682,"Shockingly bad! Even when it decides to work, it's painfully slow and frustrating. Such a shame that it has become a stain on an extraordinary bank",NEGATIVE,0.9997275471687316,['Transaction Issues']
683,"It crashes frequently. It launches on Android 8.1 but I don't think it actually works on versions less than 10. If so, it shouldn't be available for download by such devices to begin with, like many other finance apps are not. It was so much better three months ago, upgrades should be for the better.",NEGATIVE,0.999210000038147,['User Interface/Experience (UI/UX)']
684,Awesome application. But lately its crashing everytime i opened it.,NEGATIVE,0.9127689599990844,['User Interface/Experience (UI/UX)']
685,እጅም በጣም ደካማ አፕ ነው ሲፈልግ ይከፍታል ሲፈልግ አይከፍትም ከአዋሽ እና ንግድ ባንክ የመሳሰሉ ባንኮች ሲወዳደር ሞባይል ባንኪንግ App እጅግ የሚያበሳጭ ነው ለውጥ ያስፈልጋችኋል,NEGATIVE,0.9639249444007874,['User Interface/Experience (UI/UX)']
686,good,POSITIVE,0.999816119670868,['General']
687,Fast one,POSITIVE,0.9994491934776306,['General']
688,Nice looking app but a terrible user experience.,NEGATIVE,0.9958102703094482,['User Interface/Experience (UI/UX)']
689,The worest MB app ever!!🙄,NEGATIVE,0.8734644651412964,['User Interface/Experience (UI/UX)']
690,Very good,POSITIVE,0.9998520612716676,['General']
691,It is ok,POSITIVE,0.9998496770858764,['General']
692,Plz fix the Apps ....screenshot lovation hide from glarey share botten not work😔😔,NEGATIVE,0.9987314343452454,['User Interface/Experience (UI/UX)']
693,Good,POSITIVE,0.999816119670868,['General']
694,Apollo's,POSITIVE,0.9974138736724854,['General']
695,The worst experience ever,NEGATIVE,0.999792754650116,['General']
696,Hussenaliumar,NEGATIVE,0.6654537916183472,['General']
697,Good,POSITIVE,0.999816119670868,['General']
698,Hi I have problem with this App BOA mobile I don't know what is wrong with this App I did many times download but it's sam doesn't work if sam like that this app way I have to be customer with them how I know my account and checking save The book is no Not enough alone,NEGATIVE,0.999367892742157,"['Account Access/Login Issues', 'User Interface/Experience (UI/UX)']"
699,It is not work for my device,NEGATIVE,0.9997636675834656,['General']
700,"I'm Sick and tiered of enabling and disabling Developer Option Everytime I use this app. maybe you know it maybe you dont, fix it please it's anoying",NEGATIVE,0.9990233182907104,"['User Interface/Experience (UI/UX)', 'Features/Functionality Requests']"
701,The worst app ever,NEGATIVE,0.9997934699058532,['User Interface/Experience (UI/UX)']
702,Good,POSITIVE,0.999816119670868,['General']
703,Betanya Gebre,POSITIVE,0.8911886215209961,['General']
704,I dont recommand it to any one,NEGATIVE,0.9855504035949708,['General']
705,Good,POSITIVE,0.999816119670868,['General']
706,Excellent app,POSITIVE,0.9998356103897096,['User Interface/Experience (UI/UX)']
707,"The application used to work well. But after updates I'm not able to use the forgot password feature, which is blocking me from accessing it as a whole.",NEGATIVE,0.9988825917243958,"['Account Access/Login Issues', 'User Interface/Experience (UI/UX)', 'Features/Functionality Requests']"
708,ትርሃስ,NEGATIVE,0.6970565915107727,['General']
709,Gio,POSITIVE,0.9969680905342102,['General']
710,App isn't working,NEGATIVE,0.9995692372322084,['User Interface/Experience (UI/UX)']
711,Best app,POSITIVE,0.999686598777771,['User Interface/Experience (UI/UX)']
712,so far good but always it lugs,NEGATIVE,0.982947051525116,['General']
713,Don't trust this bank and its service.,NEGATIVE,0.99963116645813,['General']
714,"I can not open and use the application,please help me!",NEGATIVE,0.9995014667510986,"['User Interface/Experience (UI/UX)', 'Customer Support/Service']"
715,Horrible,NEGATIVE,0.9997841715812684,['General']
716,Mostly not working 😑,NEGATIVE,0.9995824694633484,['General']
717,Good,POSITIVE,0.999816119670868,['General']
718,Awesome 👌,POSITIVE,0.9998607635498048,['General']
719,"Despite the enhanced technology you have, the application doesn't work properly, and it asks for the developer option to be turned off, fix that.",NEGATIVE,0.9997915625572203,"['User Interface/Experience (UI/UX)', 'Features/Functionality Requests']"
720,Thank you,POSITIVE,0.9998352527618408,['General']
721,Very poor app b/c highly slow to open the app,NEGATIVE,0.9998080134391784,"['Transaction Issues', 'User Interface/Experience (UI/UX)']"
722,Ok,POSITIVE,0.9997851252555848,['General']
723,best,POSITIVE,0.9997941851615906,['General']
724,Best app,POSITIVE,0.999686598777771,['User Interface/Experience (UI/UX)']
725,Wedi Tekle .,NEGATIVE,0.8421270847320557,['General']
726,Bad app📱👎👎👎,NEGATIVE,0.9997676014900208,['General']
727,Dura nan fayyadaman ture amma garuu naaf hojjechaa hin jiru maaf?,NEGATIVE,0.9956488013267516,['General']
728,Nice appp,POSITIVE,0.9997910857200624,['User Interface/Experience (UI/UX)']
729,ሰላም አቢሲኒያዎች የሞባይል ባንኪንጋችሁ ተጠቃሚ ነኝ አገልግሎቱን ስላስጀመራችሁለን እናመሰግናለን። ነገር ግን አለፎ አልፎ የነበረው የማስፈንጠሪያው በአግባቡ አለመስራት አልፎ አልፎ ወደመስራት ተቀይሯል ድሮ እንደነበራችሁ እናውቃለን ዘንድሮም ብትኖሩልን እንመርጣለን *ከዘመን አንጉደል*,NEGATIVE,0.952187716960907,['General']
730,Gooood app my dear,NEGATIVE,0.9005938172340393,['User Interface/Experience (UI/UX)']
731,Harun tamam galanaa,NEGATIVE,0.9410594701766968,['General']
732,"A total disaster of an app. Always offline, never works, it's embarassing. I've lost hope and taken my business to a competitor",NEGATIVE,0.9998038411140442,['User Interface/Experience (UI/UX)']
733,Gamebela,POSITIVE,0.8994184732437134,['General']
734,so poor app to use can't start up when open the app,NEGATIVE,0.999744474887848,['User Interface/Experience (UI/UX)']
735,"This app takes too long time to be opened. And even it is not working simply as other banks application. Why this app does not give a digital invoice. Even, I am not able to find where the screeshot is kept after transaction. So, please the developer should fix all these.",NEGATIVE,0.9987001419067384,"['Transaction Issues', 'User Interface/Experience (UI/UX)']"
736,Good job,POSITIVE,0.999835729598999,['General']
737,"Worst app ever, not user friendly, even doesn't serve basic functionality correctly, takes to much time to login and navigate through the app, we expected more from this bank",NEGATIVE,0.9998094439506532,"['Account Access/Login Issues', 'User Interface/Experience (UI/UX)']"
738,good,POSITIVE,0.999816119670868,['General']
739,Good,POSITIVE,0.999816119670868,['General']
740,Bad app .,NEGATIVE,0.9997915625572203,['User Interface/Experience (UI/UX)']
741,"I mean how could a big financial company like this, be this much irresponsible to release this app? You should be ashamed!",NEGATIVE,0.9994394183158876,['User Interface/Experience (UI/UX)']
742,Review,POSITIVE,0.9946893453598022,['General']
743,Goood,NEGATIVE,0.9943867921829224,['General']
744,Ok,POSITIVE,0.9997851252555848,['General']
745,👎👎👎👎👎👎👎👎👎,NEGATIVE,0.6970565915107727,['General']
746,Is it necessary to switch off developer options every time to use mobile banking?🤔🤔😡😡😡,NEGATIVE,0.99793541431427,['Features/Functionality Requests']
747,The previous version is better it doesn't work,NEGATIVE,0.9997755885124208,['General']
748,"I don't know what is wrong with BOA as a bank in general. It's been going backwards since last year or so. The app is a disaster to use in every possible way. Not stable to log in and very slow to perform transactions, couldn't take a screenshot (or can't even find the pictures even using its save screenshot option). Most of the time, it fails to perform transactions and so on. Simply, it's the worst!",NEGATIVE,0.9998201727867126,"['Transaction Issues', 'User Interface/Experience (UI/UX)', 'Features/Functionality Requests']"
749,ok,POSITIVE,0.9997851252555848,['General']
750,Nice,POSITIVE,0.9998552799224854,['General']
751,"Take some note from CBE mobile banking app, it's the best banking app currently take some note and improve ur app . Sometimes u have to learn from the bests 🙌",POSITIVE,0.9958856701850892,['User Interface/Experience (UI/UX)']
752,Great,POSITIVE,0.9998630285263062,['General']
753,It's a useless app,NEGATIVE,0.9998058676719666,['User Interface/Experience (UI/UX)']
754,"It's not working as it was , so much need to improve, it was the best but not anymore",NEGATIVE,0.9968530535697936,['General']
755,Poor network,NEGATIVE,0.9997891783714294,['General']
756,Not yet completely working this App. i don't know when is it will be working properly! Its Sad!!!,NEGATIVE,0.9993754029273988,['User Interface/Experience (UI/UX)']
757,The app does not open sometimes it says coonection issue which i dont have and after it opens it has bugs while using its not smooth to work with please improve it,NEGATIVE,0.9953023195266724,['User Interface/Experience (UI/UX)']
758,"It's not working totally, what a useless app is it,",NEGATIVE,0.999817192554474,['User Interface/Experience (UI/UX)']
759,"This app has become the most troubling every day. It doesn't work. I love the bank, and I hate the app",NEGATIVE,0.9989368319511414,['User Interface/Experience (UI/UX)']
760,this is so disappointing app 😞,NEGATIVE,0.9998024106025696,['User Interface/Experience (UI/UX)']
761,አቢስኒያ የሁሉም ምርጫ,NEGATIVE,0.8337252736091614,['General']
762,Ok,POSITIVE,0.9997851252555848,['General']
763,Nays,NEGATIVE,0.9894010424613952,['General']
764,The worst app,NEGATIVE,0.9997969269752502,['User Interface/Experience (UI/UX)']
765,it can't even open and only display error messages,NEGATIVE,0.9993472695350648,['General']
766,not active,NEGATIVE,0.999765932559967,['General']
767,To get good quality,POSITIVE,0.999868392944336,['General']
768,አይሰራም እኮ ምንድን ነው ችግሩ?,NEGATIVE,0.9647620320320128,['General']
769,uselss app dont download,NEGATIVE,0.9977203011512756,['User Interface/Experience (UI/UX)']
770,"Is this app fake i try it not working it say please try again later, unable to make transactions what is the purpose of this app . If it is not working delete it",NEGATIVE,0.9997162222862244,"['Transaction Issues', 'User Interface/Experience (UI/UX)']"
771,"This app didn't work. They have a new version (new app) but still not compatible with my Samsung S8+ , which is v.funny.",NEGATIVE,0.9991223216056824,['User Interface/Experience (UI/UX)']
772,Corrupted and poor app,NEGATIVE,0.9997439980506896,['User Interface/Experience (UI/UX)']
773,Good,POSITIVE,0.999816119670868,['General']
774,When I try to use the application it says 'developer setting should be off' where is the setting to off this play Still doesn't work for me,NEGATIVE,0.999801218509674,['User Interface/Experience (UI/UX)']
775,Nice,POSITIVE,0.9998552799224854,['General']
776,FIX YOUR Apollo!! You guys where the best 👌,POSITIVE,0.999450385570526,['General']
777,Always slow and doesn't work on weekends if you are in a rush or a merchant this app is not for you,NEGATIVE,0.9994396567344666,"['Transaction Issues', 'User Interface/Experience (UI/UX)']"
778,"It's very difficult to use the user, app,ones dawenload the user can't operate well , no one can help me,",NEGATIVE,0.9997815489768982,"['User Interface/Experience (UI/UX)', 'Customer Support/Service']"
779,Poor application. It turned off by itself,NEGATIVE,0.999744474887848,['User Interface/Experience (UI/UX)']
780,Okay,POSITIVE,0.9997709393501282,['General']
781,Allowed,POSITIVE,0.9978752136230468,['General']
782,It usually crashes and the reason it gives is a problem on internet connection although the internet was fine.,NEGATIVE,0.9991043210029602,['User Interface/Experience (UI/UX)']
783,we want international mobile banking,POSITIVE,0.958784818649292,['General']
784,"screenshot isn't working, Please modify it",NEGATIVE,0.9996084570884703,['General']
785,Naziriet measho 89160437,NEGATIVE,0.9862651228904724,['General']
786,Ahmed Mohammed husen,POSITIVE,0.912414848804474,['General']
787,Is not working both this one and apollo did u make it better pls am gonne stop using this bank because of the mobile banking,NEGATIVE,0.9996222257614136,['General']
788,I have experiance,NEGATIVE,0.8070297837257385,['General']
789,The App is not working on Android 9.1 at all. It shows an error notification and forcefully closes the app. Must be fixed ASAP.,NEGATIVE,0.9997739195823668,"['User Interface/Experience (UI/UX)', 'Features/Functionality Requests']"
790,Wow,POSITIVE,0.999592125415802,['General']
791,Crashes very frequently is not stable overall need improvement such a huge bank needs a better app than the current one,NEGATIVE,0.999760091304779,['User Interface/Experience (UI/UX)']
792,ርይርፍ,NEGATIVE,0.6970565915107727,['General']
793,The previous application is much better than this one,POSITIVE,0.9991149306297302,['User Interface/Experience (UI/UX)']
794,"Worst app. It is wise to invest money and you can make it like CBE app. Even the incon has no image. My app has better UI than yours. So, please invest more and hire professional developer companies and improve it.",NEGATIVE,0.9994294047355652,"['Transaction Issues', 'User Interface/Experience (UI/UX)']"
795,mal,NEGATIVE,0.9996137022972108,['General']
796,It is not working at all,NEGATIVE,0.9997811913490297,['General']
797,Excellent,POSITIVE,0.9998434782028198,['General']
798,The poorest mobile banking survice ever. Only error reports frequently,NEGATIVE,0.999705970287323,['General']
799,Wow,POSITIVE,0.999592125415802,['General']
800,😞😞😞😞,NEGATIVE,0.6970565915107727,['General']
801,kalid,POSITIVE,0.8998875617980957,['General']
802,I like this mobile banking app very much. Overall user interface and navigation is awesome. But it lacks instant response when someone deposit or withdraw money.,NEGATIVE,0.9904449582099916,"['Transaction Issues', 'User Interface/Experience (UI/UX)', 'Customer Support/Service']"
803,love,POSITIVE,0.9998735189437866,['General']
804,መቸሸጠ,NEGATIVE,0.6970565915107727,['General']
805,wow,POSITIVE,0.999592125415802,['General']
806,gadaa,NEGATIVE,0.7211463451385498,['General']
807,Massive upgrade from the Amole app.,POSITIVE,0.9646419286727904,['User Interface/Experience (UI/UX)']
808,good,POSITIVE,0.999816119670868,['General']
809,very good for this app,POSITIVE,0.9998138546943665,['User Interface/Experience (UI/UX)']
810,top,POSITIVE,0.9997069239616394,['General']
811,this app better than Amole . but the biometric on new update doesn't work,NEGATIVE,0.999607503414154,['User Interface/Experience (UI/UX)']
812,Wow,POSITIVE,0.999592125415802,['General']
813,good,POSITIVE,0.999816119670868,['General']
814,wow to it saff and this app,POSITIVE,0.998571276664734,['User Interface/Experience (UI/UX)']
815,it too slow,NEGATIVE,0.9996801614761353,['Transaction Issues']
816,ዳሽን ባንክ ይለያል,NEGATIVE,0.8337252736091614,['General']
817,real life changer,POSITIVE,0.9997788071632384,['General']
818,👍👍👍,NEGATIVE,0.6970565915107727,['General']
819,good,POSITIVE,0.999816119670868,['General']
820,nice application,POSITIVE,0.9998229146003724,['User Interface/Experience (UI/UX)']
821,good,POSITIVE,0.999816119670868,['General']
822,wow,POSITIVE,0.999592125415802,['General']
823,useless app ever loading take long,NEGATIVE,0.9997350573539734,['User Interface/Experience (UI/UX)']
824,"Game changer app! Dashen Bank Super App is fast, secure, and easy to use. The three-click payment makes sending money super quick, and the QR code payment is perfect for cashless shopping. I also love the biometric login and easy airtime and bill payments. Everything I need is in one place. Dashen Bank has really raised the bar for digital banking in Ethiopia. Highly recommended!",POSITIVE,0.999617338180542,"['Account Access/Login Issues', 'Transaction Issues', 'User Interface/Experience (UI/UX)']"
825,very useful App,POSITIVE,0.9995785355567932,['User Interface/Experience (UI/UX)']
826,"Simple, robust features? Yes, please! But the endless loading screen killed the fun—I couldn’t use it for days. Fix the glitch, and I’ll yeet a higher rating!",NEGATIVE,0.8351486325263977,['Features/Functionality Requests']
827,Wawww,NEGATIVE,0.941803812980652,['General']
828,it is good but some times says duplicate transaction why?,NEGATIVE,0.9836630821228028,['Transaction Issues']
829,very Nice,POSITIVE,0.9998563528060912,['General']
830,its best,POSITIVE,0.9998121857643129,['General']
831,it is not as good as to the other mobile bank app.,NEGATIVE,0.999786913394928,['User Interface/Experience (UI/UX)']
832,"The best of best is now arrived **Empowering Your Financial Freedom** ""Experience seamless banking at your fingertips with Dashen Bank. Empowering your financial freedom, anytime, anywhere!"" **Innovation Meets Convenience** ""Dashen Bank Mobile Banking: Where innovation meets convenience. **Secure and Reliable** ""Bank with confidence",POSITIVE,0.9996517896652222,['General']
833,wow,POSITIVE,0.999592125415802,['General']
834,Nothing is changed in the updated version. You have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,NEGATIVE,0.9939862489700316,['User Interface/Experience (UI/UX)']
835,good,POSITIVE,0.999816119670868,['General']
836,its best,POSITIVE,0.9998121857643129,['General']
837,The best app ever in finance sector,POSITIVE,0.9998089671134948,['User Interface/Experience (UI/UX)']
838,Its good app than other compitators but it confuse when we transfer it needs OTP and PIN most user inter their pin instead of OTP we know the litrecy level of our society so if it is device based i dont know the needs of OTP so please try to fix,NEGATIVE,0.9983357787132264,"['Transaction Issues', 'User Interface/Experience (UI/UX)']"
839,dashen bank or dashen super app?,NEGATIVE,0.9937525391578674,['User Interface/Experience (UI/UX)']
840,wowwwe app,POSITIVE,0.9829692840576172,['User Interface/Experience (UI/UX)']
841,"Transferring to other bank accounts is a hastle and inconvenient .Get used to seeing "" please try again """,NEGATIVE,0.9994332194328308,"['Account Access/Login Issues', 'Transaction Issues']"
842,good,POSITIVE,0.999816119670868,['General']
843,always lagging,NEGATIVE,0.9998013377189636,['General']
844,Amazing Application...,POSITIVE,0.9998786449432372,['User Interface/Experience (UI/UX)']
845,Fantastic,POSITIVE,0.9998743534088136,['General']
846,"Dashen bank app is very good, but sometimes it is not working well",NEGATIVE,0.9976341724395752,['User Interface/Experience (UI/UX)']
847,its my choice,POSITIVE,0.9962010979652404,['General']
848,wow apo,POSITIVE,0.99947851896286,['General']
849,awesome app keep going,POSITIVE,0.9998502731323242,['User Interface/Experience (UI/UX)']
850,wow,POSITIVE,0.999592125415802,['General']
851,👍,NEGATIVE,0.6970565915107727,['General']
852,"It grows ethiopian digital banking step ahead.All fetures in one,simple fast and convince.",POSITIVE,0.9992207288742064,['General']
853,Game changer,POSITIVE,0.988757073879242,['General']
854,Totally amazing,POSITIVE,0.9998782873153688,['General']
855,super 😎,POSITIVE,0.9331682920455932,['General']
856,what a helpful app!!!!,POSITIVE,0.9990901947021484,"['User Interface/Experience (UI/UX)', 'Customer Support/Service']"
857,Good,POSITIVE,0.999816119670868,['General']
858,nice,POSITIVE,0.9998552799224854,['General']
859,wow,POSITIVE,0.999592125415802,['General']
860,"To be honest, best banking and lifestyle app in Ethiopia.",POSITIVE,0.9997262358665466,['User Interface/Experience (UI/UX)']
861,fast,POSITIVE,0.9989494681358336,['General']
862,"A must have, seamless, all in one digital platform ""DB Superapp""! Keep living your motto ""Always one step ahead""",POSITIVE,0.9966461062431335,['User Interface/Experience (UI/UX)']
863,"This App makes digital banking effortless and convenient. User-friendly interface, secure transactions, and excellent features for managing finances efficiently.",POSITIVE,0.9991555213928224,"['Transaction Issues', 'User Interface/Experience (UI/UX)', 'Features/Functionality Requests']"
864,good,POSITIVE,0.999816119670868,['General']
865,Amazing app super easy to use and best design. loved it.,POSITIVE,0.9998630285263062,['User Interface/Experience (UI/UX)']
866,its the best ever,POSITIVE,0.9998552799224854,['General']
867,nice,POSITIVE,0.9998552799224854,['General']
868,excellent game changer App,POSITIVE,0.9998358488082886,['User Interface/Experience (UI/UX)']
869,I am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,POSITIVE,0.9995176792144777,['User Interface/Experience (UI/UX)']
870,it seems me logging out within minutes,NEGATIVE,0.9982207417488098,['General']
871,nice app especially GUI and I have got some error when you send within dashen bank the receipter is not get SMS notification,NEGATIVE,0.985798954963684,"['Transaction Issues', 'User Interface/Experience (UI/UX)', 'Features/Functionality Requests']"
872,yes i want dashen super open,POSITIVE,0.999435007572174,['General']
873,Best App,POSITIVE,0.999686598777771,['User Interface/Experience (UI/UX)']
874,faster than this version,POSITIVE,0.9991979002952576,['General']
875,"Best UI mobile banking app, props to design team",POSITIVE,0.9991565942764282,['User Interface/Experience (UI/UX)']
876,thank you,POSITIVE,0.9998352527618408,['General']
877,great app,POSITIVE,0.999821126461029,['User Interface/Experience (UI/UX)']
878,bad.,NEGATIVE,0.9997698664665222,['General']
879,Dashen bank always one step ahead,POSITIVE,0.9996015429496764,['General']
880,dashen super app is secure band very easy,POSITIVE,0.9899651408195496,['User Interface/Experience (UI/UX)']
881,It is very fast and secured mobile banking app! I like this app!,POSITIVE,0.9995939135551452,['User Interface/Experience (UI/UX)']
882,best app I have ever seen,POSITIVE,0.9996102452278136,['User Interface/Experience (UI/UX)']
883,best of best,POSITIVE,0.9997496008872986,['General']
884,waw,NEGATIVE,0.7346178889274597,['General']
885,best app,POSITIVE,0.999686598777771,['User Interface/Experience (UI/UX)']
886,Its slow when i try to see the Recent Transaction and stucked,NEGATIVE,0.9992387294769288,['Transaction Issues']
887,wowslnwoooo wowwww amazing !!!!!!!!,POSITIVE,0.999722182750702,['General']
888,wow appl,POSITIVE,0.9994691014289856,['User Interface/Experience (UI/UX)']
889,why do i have to change a pin number i use my finger print so dummy,NEGATIVE,0.9994646906852722,['General']
